2018-12-11 20:53:58	[皱眉][皱眉]
2018-12-11 20:54:08	偶尔就会特别惦记小吃😂
2018-12-11 20:54:20	偶尔吃吃还可以
2018-12-11 20:55:20	煮粥加点小米或者其他杂粮
2018-12-11 20:55:30	嗯嗯
2018-12-11 20:55:31	黑米啦
2018-12-11 20:55:52	今天晚上就是吃的黑米
2018-12-11 20:56:03	要煮久一点煮的稠一点
2018-12-11 20:56:18	大米吃完了，就用黑米凑
2018-12-11 20:56:34	看来你很有经验呀
2018-12-11 20:56:59	我也刚做饭只有半个月
2018-12-11 20:57:12	哈哈
2018-12-11 20:57:18	明天双十二准备再买个炒菜的锅
2018-12-11 20:57:21	😂😂
2018-12-11 20:57:31	对其实我还会做饭
2018-12-11 20:57:42	[机智][机智]
2018-12-11 20:57:45	厉害
2018-12-11 20:57:57	算是会做饭
2018-12-11 20:57:59	哈哈哈
2018-12-11 20:58:07	也不算很精通
2018-12-11 20:58:23	因为想吃就会自己做
2018-12-11 20:58:48	双十二不就是今晚了吗
2018-12-11 20:59:35	嗯嗯
2018-12-11 21:00:07	你用电磁炉吗
2018-12-11 21:00:24	其实我也会点，但是我不想洗菜不想切菜
2018-12-11 21:00:39	我们这边有厨房
2018-12-11 21:00:45	哦
2018-12-11 21:01:04	有燃气
2018-12-11 21:01:09	是我爸教会我做饭的
2018-12-11 21:01:26	切菜洗菜都是我爸
2018-12-11 21:01:38	我是我妈叫我的，再看看菜谱就会了
2018-12-11 21:01:51	我爸教的多
2018-12-11 21:01:54	我还不会切菜
2018-12-11 21:02:07	我妈做菜我就喜欢站在一边看
2018-12-11 21:02:17	[奸笑][奸笑]
2018-12-11 21:02:44	帮忙打下手，洗个菜切个菜拿个盐啊材料啊什么的，慢慢自己就会了
2018-12-11 21:02:54	嗯嗯
2018-12-11 21:03:12	其实做菜还是很开心的
2018-12-11 21:03:29	是的，
2018-12-11 21:03:47	最近我们才买的锅
2018-12-11 21:04:28	以前都是在外面吃，吃了几个月就胖了
2018-12-11 21:04:31	[捂脸]
2018-12-11 21:05:07	那你们是几个人一起住的是吧
2018-12-11 21:05:14	共同厨房
2018-12-11 21:05:22	两个人
2018-12-11 21:05:33	一人一间房
2018-12-11 21:05:43	都是一起吃
2018-12-11 21:05:50	😂
2018-12-11 21:06:08	那也一起做饭是吧
2018-12-11 21:06:16	是的呀
2018-12-11 21:07:09	其实很简单的，我们基本上不抄菜，就有电饭煲煮粥，煮紫薯，
2018-12-11 21:07:50	早上我们也是用电饭煲定时，起来直接吃
2018-12-11 21:07:56	哦哦
2018-12-11 21:08:01	中午呢在公司吃吧
2018-12-11 21:08:08	嗯嗯，
2018-12-11 21:08:23	公司的饭好辣，吃的不多
2018-12-11 21:08:26	[奸笑][捂脸]
2018-12-11 21:08:39	你们带饭吗
2018-12-11 21:08:52	我们公司饭好难吃
2018-12-11 21:08:54	不带呀
2018-12-11 21:09:01	我们也是
2018-12-11 21:09:20	就是辣，吃的少
2018-12-11 21:10:08	滁州菜辣是吗
2018-12-11 21:10:16	我之前在无锡读研
2018-12-11 21:10:21	菜就是甜
2018-12-11 21:10:51	江苏好像是有吃甜的
2018-12-11 21:11:10	嗯苏州无锡菜都很甜
2018-12-11 21:11:14	你觉得合肥菜咸不
2018-12-11 21:11:17	[奸笑][奸笑]
2018-12-11 21:11:26	段段说嫌
2018-12-11 21:11:52	安徽这边吃都是有点重口味
2018-12-11 21:12:38	你觉得咸吗
2018-12-11 21:12:42	我家宿州的
2018-12-11 21:12:43	有点
2018-12-11 21:13:43	估计在江西呆的
2018-12-11 21:13:54	段段来了一周说这边菜咸
2018-12-11 21:13:57	哈哈哈
2018-12-11 21:14:03	[捂脸][捂脸]
2018-12-11 21:14:08	是不是吃自家菜也是咸
2018-12-11 21:14:34	嗯嗯
2018-12-11 21:14:37	😔
2018-12-11 21:14:50	盐吃多了也不好
2018-12-11 21:15:24	是的
2018-12-11 21:15:34	我妈都一直说少吸盐
2018-12-11 21:16:18	我们这边还有过年盐咸货的习俗
2018-12-11 21:16:32	特别爱吃咸
2018-12-11 21:17:27	哈哈哈
2018-12-11 21:17:45	[皱眉][皱眉]
2018-12-11 21:18:23	你们那边应该喜欢吃面食吧
2018-12-11 21:18:45	嗯
2018-12-11 21:18:54	馒头面条吃的多
2018-12-11 21:19:43	我有哥也是宿州的
2018-12-11 21:20:35	宿州高铁一个小时多点到合肥
2018-12-11 21:21:12	安徽好多地方我都没去过
2018-12-11 21:21:34	我去过安庆黄山
2018-12-11 21:21:43	芜湖的方特
2018-12-11 21:22:07	还有什么我忘了
2018-12-11 21:22:39	黄山我只是路过，我对江西特别熟，我感觉我都不是安徽人了
2018-12-11 21:22:44	😝
2018-12-11 21:22:52	哈哈哈
2018-12-11 21:23:13	不过我准备明年去黄山
2018-12-11 21:23:42	黄山我15年6月份去的吧
2018-12-11 21:23:45	我今年带我妈和我姐去了庐山
2018-12-11 21:23:52	准备冬天下雪的时候再去一趟
2018-12-11 21:24:08	我超级想在下雪天去爬山
2018-12-11 21:24:15	山上好冷
2018-12-11 21:24:18	看山上的雾凇啊美景
2018-12-11 21:24:25	是的呀
2018-12-11 21:24:44	可是现在上班，都没时间了
2018-12-11 21:24:49	😔
2018-12-11 21:24:56	今年毕业后去的北京，也还想在下雪天再去一趟故宫
2018-12-11 21:25:06	下雪的故宫肯定超美的
2018-12-11 21:25:49	确实应该多出去看看
2018-12-11 21:26:49	所以本来计划元旦我们几个人去大东北玩
2018-12-11 21:27:07	想想太冷了要买好多东西还是算了吧[捂脸]
2018-12-11 21:27:30	三天时间太短了
2018-12-11 21:27:42	只能去近的地方玩
2018-12-11 21:27:57	本来想着前后请一天假
2018-12-11 21:28:10	哈哈，这个可以
2018-12-11 21:28:13	还是不要去太远就去武汉吧
2018-12-11 21:28:39	你去过大西北玩吗
2018-12-11 21:28:45	没有
2018-12-11 21:28:48	[捂脸][捂脸]
2018-12-11 21:29:11	我只去过南边的几个地方
2018-12-11 21:29:12	我以前看人家沿着丝绸之路的好美啊
2018-12-11 21:29:32	大漠的景色其实味道不同
2018-12-11 21:29:37	嗯嗯
2018-12-11 21:29:49	还有川藏那边
2018-12-11 21:30:07	以后假期想要多出去玩[奸笑]
2018-12-11 21:30:31	不要假期出去玩，好多人呀
2018-12-11 21:30:34	[捂脸]
2018-12-11 21:31:00	可是上班啦要不就是换工作的空档😂
2018-12-11 21:31:09	可以趁机休假
2018-12-11 21:33:35	这是啥时候哪里哇[捂脸]
2018-12-11 21:33:52	这是我们上次十一去庐山的场景
2018-12-11 21:34:02	坐车都要等一个小时
2018-12-11 21:34:05	[捂脸][捂脸]
2018-12-11 21:34:52	[捂脸][捂脸][捂脸][捂脸]
2018-12-11 21:34:58	我是打算离职的时候出去玩
2018-12-11 21:35:02	嗯
2018-12-11 21:35:16	只有这个时间可以玩的痛苦了
2018-12-11 21:35:22	痛快
2018-12-11 21:35:47	😂😂
2018-12-11 21:36:23	你要是过年前换工作
2018-12-11 21:36:35	年后可以多休一段时间再去上班
2018-12-11 21:37:14	是的呀，昨天还问我年后什么时候可以上班，我说正月初十之后
2018-12-11 21:37:34	感觉应该说十五过后
2018-12-11 21:37:37	[捂脸]
2018-12-11 21:38:07	我在缝这个
2018-12-11 21:38:12	好看吗
2018-12-11 21:38:26	这是什么呀
2018-12-11 21:38:55	半成品
2018-12-11 21:39:24	额，向日葵呀
2018-12-11 21:39:29	挺好看的
2018-12-11 21:39:50	等全部做出来会更好看哒
2018-12-11 21:40:14	这个是做什么用的呀
2018-12-11 21:41:40	成品大概是这个样子
2018-12-11 21:41:48	哦哦
2018-12-11 21:42:26	部门圣诞办活动，要交换礼物，我就准备了这个
2018-12-11 21:42:40	就是礼物全都包装起来
2018-12-11 21:42:52	呀！你们还有这样的活动呀
2018-12-11 21:43:06	一共60人一共60份礼物，大家随机挑选
2018-12-11 21:43:18	完全不知道谁会拿到谁的礼物
2018-12-11 21:43:38	企业文化很浓厚
2018-12-11 21:43:40	😂😂
2018-12-11 21:43:56	我只记得大学有这样的活动
2018-12-11 21:45:12	我进部门后第一次参加部门的活动
2018-12-11 21:45:23	其实我是没赶上
2018-12-11 21:48:38	我现在来看会书啦
2018-12-11 21:48:42	[皱眉]
2018-12-11 21:49:08	我们俩聊了这么久的嘛[捂脸]
2018-12-11 21:49:32	[奸笑]
2018-12-11 21:49:47	你快去看书吧
2018-12-11 23:50:52	睡了吗？
2018-12-11 23:51:04	没呢
2018-12-11 23:51:27	你怎么还没睡
2018-12-11 23:51:36	零点抢东西嘛😂
2018-12-11 23:51:47	我刚看完书
2018-12-11 23:52:01	我刚洗好澡
2018-12-11 23:52:06	这个不急，等到公司了再抢
